fotmob_player_id,sportsapi_player_id,player_name,team_name,competition_name,season_name,tournament_id,season_id,heatmap_key,activity_filter,in_box_ratio,out_box_final_ratio,mid_third_ratio,final_third_ratio,sample_points,generated_at
953812,944164,Sofiane Diop,,Ligue 1,2021/2022,34,37167,953812:34:37167,cluster-v1,8,44,48,52,1167,2026-08-08T09:22:08.520356+00:00
776299,846081,Houssem Aouar,,Ligue 1,2021/2022,34,37167,776299:34:37167,cluster-v1,7,36,57,43,1503,2026-08-08T09:22:10.189609+00:00
46509,30027,Ángel Di María,,Ligue 1,2021/2022,34,37167,46509:34:37167,cluster-v1,7,53,40,60,1107,2026-08-08T09:22:11.967350+00:00
846002,859024,Yacine Adli,,Ligue 1,2021/2022,34,37167,846002:34:37167,cluster-v1,2,31,67,33,1234,2026-08-08T09:22:13.897731+00:00
800609,852404,Mattéo Guendouzi,,Ligue 1,2021/2022,34,37167,800609:34:37167,cluster-v1,4,31,65,35,1928,2026-08-08T09:22:15.951854+00:00
760743,803028,Javairô Dilrosun,,Ligue 1,2021/2022,34,37167,760743:34:37167,cluster-v1,5,44,51,49,702,2026-08-08T09:22:17.778215+00:00
696263,825681,Romain Del Castillo,,Ligue 1,2021/2022,34,37167,696263:34:37167,cluster-v1,1,44,55,45,542,2026-08-08T09:22:19.813052+00:00
1039534,980327,Tetê,,Ligue 1,2021/2022,34,37167,1039534:34:37167,cluster-v1,10,50,40,60,232,2026-08-08T09:22:21.214443+00:00
589344,318967,Renato Sanches,,Ligue 1,2021/2022,34,37167,589344:34:37167,cluster-v1,1,27,72,28,1118,2026-08-08T09:22:23.122907+00:00
529860,297868,Jason Berthomier,,Ligue 1,2021/2022,34,37167,529860:34:37167,cluster-v1,2,28,70,30,1102,2026-08-08T09:22:24.855313+00:00
780491,842709,Rémi Oudin,,Ligue 1,2021/2022,34,37167,780491:34:37167,cluster-v1,6,39,55,45,622,2026-08-08T09:22:26.666155+00:00
794253,851596,Justin Kluivert,,Ligue 1,2021/2022,34,37167,794253:34:37167,cluster-v1,6,50,44,56,785,2026-08-08T09:22:28.637743+00:00
660327,829093,Ibrahima Sissoko,,Ligue 1,2021/2022,34,37167,660327:34:37167,cluster-v1,6,28,66,34,1135,2026-08-08T09:22:32.094162+00:00
586388,318963,Aleksandr Golovin,,Ligue 1,2021/2022,34,37167,586388:34:37167,cluster-v1,5,48,47,53,715,2026-08-08T09:22:33.851663+00:00
889521,879672,Alexis Flips,,Ligue 1,2021/2022,34,37167,889521:34:37167,cluster-v1,2,39,59,41,432,2026-08-08T09:22:35.491657+00:00
293003,188269,Tristan Dingomé,,Ligue 1,2021/2022,34,37167,293003:34:37167,cluster-v1,2,35,63,37,442,2026-08-08T09:22:37.074442+00:00
423190,308130,Jimmy Cabot,,Ligue 1,2021/2022,34,37167,423190:34:37167,cluster-v1,2,41,57,43,835,2026-08-08T09:22:38.799362+00:00
640742,795761,Kasper Dolberg,,Ligue 1,2021/2022,34,37167,640742:34:37167,cluster-v1,17,37,46,54,411,2026-08-08T09:22:40.383105+00:00
935769,932643,Armand Laurienté,,Ligue 1,2021/2022,34,37167,935769:34:37167,cluster-v1,8,43,49,51,1100,2026-08-08T09:22:44.245153+00:00
1054114,982615,El Bilal Touré,,Ligue 1,2021/2022,34,37167,1054114:34:37167,cluster-v1,9,33,58,42,393,2026-08-08T09:22:46.096475+00:00
163205,46387,Gaël Kakuta,,Ligue 1,2021/2022,34,37167,163205:34:37167,cluster-v1,3,38,59,41,894,2026-08-08T09:22:47.788950+00:00
1177312,1047484,Sékou Mara,,Ligue 1,2021/2022,34,37167,1177312:34:37167,cluster-v1,17,36,47,53,249,2026-08-08T09:22:49.463149+00:00
759823,791987,Ike Ugbo,,Ligue 1,2021/2022,34,37167,759823:34:37167,cluster-v1,17,25,58,42,127,2026-08-08T09:22:50.956726+00:00
801120,857671,Jens-Lys Cajuste,,Ligue 1,2021/2022,34,37167,801120:34:37167,cluster-v1,0,31,69,31,35,2026-08-08T09:22:52.659454+00:00
848563,880775,Ibrahima Niane,,Ligue 1,2021/2022,34,37167,848563:34:37167,cluster-v1,9,37,54,46,558,2026-08-08T09:22:54.255319+00:00
792008,845084,Lebo Mothiba,,Ligue 1,2021/2022,34,37167,792008:34:37167,cluster-v1,5,21,74,26,108,2026-08-08T09:22:55.845808+00:00
26330,3209,Jimmy Briand,,Ligue 1,2021/2022,34,37167,26330:34:37167,cluster-v1,0,39,61,39,18,2026-08-08T09:22:57.326855+00:00
535523,901827,Youcef Belaïli,,Ligue 1,2021/2022,34,37167,535523:34:37167,cluster-v1,7,43,50,50,384,2026-08-08T09:22:58.913513+00:00
541933,557166,Mama Baldé,,Ligue 1,2021/2022,34,37167,541933:34:37167,cluster-v1,11,39,50,50,792,2026-08-08T09:23:00.598954+00:00
314269,229722,Farid Boulaya,,Ligue 1,2021/2022,34,37167,314269:34:37167,cluster-v1,1,32,67,33,719,2026-08-08T09:23:03.835814+00:00
769166,845273,Jean-Ricner Bellegarde,,Ligue 1,2021/2022,34,37167,769166:34:37167,cluster-v1,2,31,67,33,1200,2026-08-08T09:23:05.763583+00:00
319824,234230,Florent Mollet,,Ligue 1,2021/2022,34,37167,319824:34:37167,cluster-v1,4,40,56,44,1185,2026-08-08T09:23:07.570035+00:00
1049999,984014,Enzo Le Fée,,Ligue 1,2021/2022,34,37167,1049999:34:37167,cluster-v1,0,32,68,32,1291,2026-08-08T09:23:09.426425+00:00
339032,329303,Thiago Mendes,,Ligue 1,2021/2022,34,37167,339032:34:37167,cluster-v1,0,11,89,11,1054,2026-08-08T09:23:11.078668+00:00
181197,74045,Nicolas de Préville,,Ligue 1,2021/2022,34,37167,181197:34:37167,cluster-v1,5,35,60,40,906,2026-08-08T09:23:12.770852+00:00
659092,282095,Adrian Grbić,,Ligue 1,2021/2022,34,37167,659092:34:37167,cluster-v1,12,36,52,48,58,2026-08-08T09:23:14.266307+00:00
176300,65953,Xherdan Shaqiri,,Ligue 1,2021/2022,34,37167,176300:34:37167,cluster-v1,3,50,47,53,250,2026-08-08T09:23:16.083444+00:00
611528,787540,Angelo Fulgini,,Ligue 1,2021/2022,34,37167,611528:34:37167,cluster-v1,6,35,59,41,1577,2026-08-08T09:23:17.854667+00:00
423058,308054,Wylan Cyprien,,Ligue 1,2021/2022,34,37167,423058:34:37167,cluster-v1,0,22,78,22,780,2026-08-08T09:23:21.222980+00:00
470810,858705,Xeka,,Ligue 1,2021/2022,34,37167,470810:34:37167,cluster-v1,1,14,85,15,836,2026-08-08T09:23:22.908023+00:00
445856,227862,Wesley Saïd,,Ligue 1,2021/2022,34,37167,445856:34:37167,cluster-v1,16,26,58,42,187,2026-08-08T09:23:24.624272+00:00
1123587,1103141,Sambou Soumano,,Ligue 1,2021/2022,34,37167,1123587:34:37167,cluster-v1,34,25,41,59,91,2026-08-08T09:23:26.254952+00:00
289251,159701,Kalifa Coulibaly,,Ligue 1,2021/2022,34,37167,289251:34:37167,cluster-v1,18,34,48,52,273,2026-08-08T09:23:27.751245+00:00
863708,890329,Ignatius Ganago,,Ligue 1,2021/2022,34,37167,863708:34:37167,cluster-v1,22,40,38,62,258,2026-08-08T09:23:29.521967+00:00
866517,856744,Myron Boadu,,Ligue 1,2021/2022,34,37167,866517:34:37167,cluster-v1,26,41,33,67,202,2026-08-08T09:23:31.114296+00:00
1130691,1019442,Kamaldeen Sulemana,,Ligue 1,2021/2022,34,37167,1130691:34:37167,cluster-v1,8,52,40,60,471,2026-08-08T09:23:32.787748+00:00
46241,139228,M'Baye Niang,,Ligue 1,2021/2022,34,37167,46241:34:37167,cluster-v1,16,34,50,50,207,2026-08-08T09:23:34.420671+00:00
282770,233114,Mauro Icardi,,Ligue 1,2021/2022,34,37167,282770:34:37167,cluster-v1,40,43,17,83,133,2026-08-08T09:23:36.023262+00:00
725398,831400,Mathias Pereira Lage,,Ligue 1,2021/2022,34,37167,725398:34:37167,cluster-v1,2,34,64,36,396,2026-08-08T09:23:37.774451+00:00
883824,877979,Willem Geubbels,,Ligue 1,2021/2022,34,37167,883824:34:37167,cluster-v1,15,33,52,48,100,2026-08-08T09:23:39.571830+00:00
780815,827522,Amine Harit,,Ligue 1,2021/2022,34,37167,780815:34:37167,cluster-v1,4,46,50,50,764,2026-08-08T09:23:41.224613+00:00
917808,1047296,Jérémy Le Douaron,,Ligue 1,2021/2022,34,37167,917808:34:37167,cluster-v1,10,47,43,57,536,2026-08-08T09:23:42.902891+00:00
466478,595576,Jonathan Bamba,,Ligue 1,2021/2022,34,37167,466478:34:37167,cluster-v1,6,41,53,47,1175,2026-08-08T09:23:44.893914+00:00
786580,894733,Marshall Munetsi,,Ligue 1,2021/2022,34,37167,786580:34:37167,cluster-v1,6,10,84,16,594,2026-08-08T09:23:46.558222+00:00
575225,364618,Gelson Martins,,Ligue 1,2021/2022,34,37167,575225:34:37167,cluster-v1,10,45,45,55,932,2026-08-08T09:23:48.419341+00:00
770340,848458,Arnaud Nordin,,Ligue 1,2021/2022,34,37167,770340:34:37167,cluster-v1,10,45,45,55,723,2026-08-08T09:23:50.171786+00:00
277341,128333,Yoann Touzghar,,Ligue 1,2021/2022,34,37167,277341:34:37167,cluster-v1,14,33,53,47,324,2026-08-08T09:23:51.827953+00:00
666860,810535,Tino Kadewere,,Ligue 1,2021/2022,34,37167,666860:34:37167,cluster-v1,13,48,39,61,105,2026-08-08T09:23:53.441320+00:00
800624,857480,Calvin Stengs,,Ligue 1,2021/2022,34,37167,800624:34:37167,cluster-v1,4,38,58,42,404,2026-08-08T09:23:54.992719+00:00
354479,157029,Xavier Chavalerin,,Ligue 1,2021/2022,34,37167,354479:34:37167,cluster-v1,4,29,67,33,987,2026-08-08T09:23:58.489071+00:00
190972,126691,Marco Verratti,,Ligue 1,2021/2022,34,37167,190972:34:37167,cluster-v1,1,28,71,29,1607,2026-08-08T09:24:00.183268+00:00
428815,312388,Flavien Tait,,Ligue 1,2021/2022,34,37167,428815:34:37167,cluster-v1,4,33,63,37,1216,2026-08-08T09:24:02.023351+00:00
210119,123229,Jordan Ferri,,Ligue 1,2021/2022,34,37167,210119:34:37167,cluster-v1,0,19,81,19,1745,2026-08-08T09:24:03.890396+00:00
210142,123264,Jonas Martin,,Ligue 1,2021/2022,34,37167,210142:34:37167,cluster-v1,1,13,86,14,1306,2026-08-08T09:24:07.240847+00:00
562719,581314,Valentin Rongier,,Ligue 1,2021/2022,34,37167,562719:34:37167,cluster-v1,0,27,73,27,1406,2026-08-08T09:24:08.958167+00:00
164676,82474,Ander Herrera,,Ligue 1,2021/2022,34,37167,164676:34:37167,cluster-v1,0,26,74,26,832,2026-08-08T09:24:10.645993+00:00
1074642,993455,Salis Abdul Samed,,Ligue 1,2021/2022,34,37167,1074642:34:37167,cluster-v1,1,18,81,19,1300,2026-08-08T09:24:14.215851+00:00
680031,799216,Pedro Chirivella,,Ligue 1,2021/2022,34,37167,680031:34:37167,cluster-v1,0,23,77,23,1402,2026-08-08T09:24:16.212000+00:00
148830,51665,Benjamin André,,Ligue 1,2021/2022,34,37167,148830:34:37167,cluster-v1,2,19,79,21,1602,2026-08-08T09:24:18.047108+00:00
664226,804472,Pablo Rosario,,Ligue 1,2021/2022,34,37167,664226:34:37167,cluster-v1,0,20,80,20,1473,2026-08-08T09:24:19.901674+00:00
1027740,978301,Jean Onana,,Ligue 1,2021/2022,34,37167,1027740:34:37167,cluster-v1,1,18,81,19,1064,2026-08-08T09:24:21.893894+00:00
478105,344751,Baptiste Santamaria,,Ligue 1,2021/2022,34,37167,478105:34:37167,cluster-v1,3,18,79,21,1336,2026-08-08T09:24:23.698623+00:00
260563,150865,Thomas Monconduit,,Ligue 1,2021/2022,34,37167,260563:34:37167,cluster-v1,0,19,81,19,1150,2026-08-08T09:24:25.540975+00:00
413525,296434,Laurent Abergel,,Ligue 1,2021/2022,34,37167,413525:34:37167,cluster-v1,1,22,77,23,1618,2026-08-08T09:24:27.640677+00:00
971790,960006,Lucien Agoumé,,Ligue 1,2021/2022,34,37167,971790:34:37167,cluster-v1,2,19,79,21,823,2026-08-08T09:24:29.379474+00:00
865030,846446,Rominigue Kouamé,,Ligue 1,2021/2022,34,37167,865030:34:37167,cluster-v1,0,23,77,23,1411,2026-08-08T09:24:31.431076+00:00
660887,802034,Fabien Centonze,,Ligue 1,2021/2022,34,37167,660887:34:37167,cluster-v1,1,36,63,37,600,2026-08-08T09:24:33.227941+00:00
1099974,1006189,Issa Kaboré,,Ligue 1,2021/2022,34,37167,1099974:34:37167,cluster-v1,5,48,47,53,744,2026-08-08T09:24:35.178726+00:00
954621,945062,Youssouf Fofana,,Ligue 1,2021/2022,34,37167,954621:34:37167,cluster-v1,0,22,78,22,1207,2026-08-08T09:24:36.933816+00:00
846000,859027,Maxence Caqueret,,Ligue 1,2021/2022,34,37167,846000:34:37167,cluster-v1,0,22,78,22,1400,2026-08-08T09:24:38.669669+00:00
813549,862194,Zaydou Youssouf,,Ligue 1,2021/2022,34,37167,813549:34:37167,cluster-v1,0,17,83,17,775,2026-08-08T09:24:40.450093+00:00
1076647,911848,Lucas Da Cunha,,Ligue 1,2021/2022,34,37167,1076647:34:37167,cluster-v1,6,42,52,48,548,2026-08-08T09:24:42.240084+00:00
506887,333165,Jodel Dossou,,Ligue 1,2021/2022,34,37167,506887:34:37167,cluster-v1,12,43,45,55,765,2026-08-08T09:24:43.944047+00:00
770321,916041,Mahdi Camara,,Ligue 1,2021/2022,34,37167,770321:34:37167,cluster-v1,2,27,71,29,1405,2026-08-08T09:24:45.957888+00:00
999690,1049442,Ilan Kebbal,,Ligue 1,2021/2022,34,37167,999690:34:37167,cluster-v1,4,44,52,48,871,2026-08-08T09:24:49.408443+00:00
951972,942840,Yohann Magnin,,Ligue 1,2021/2022,34,37167,951972:34:37167,cluster-v1,2,17,81,19,762,2026-08-08T09:24:51.183852+00:00
1079543,980403,Isaac Lihadji,,Ligue 1,2021/2022,34,37167,1079543:34:37167,cluster-v1,6,65,29,71,49,2026-08-08T09:24:52.713124+00:00
210390,122921,Vincent Pajot,,Ligue 1,2021/2022,34,37167,210390:34:37167,cluster-v1,1,12,87,13,1023,2026-08-08T09:24:54.385749+00:00
1053685,982327,Dion Lopy,,Ligue 1,2021/2022,34,37167,1053685:34:37167,cluster-v1,1,17,82,18,633,2026-08-08T09:24:56.000401+00:00
421786,307284,Mario Lemina,,Ligue 1,2021/2022,34,37167,421786:34:37167,cluster-v1,0,11,89,11,1034,2026-08-08T09:24:57.651167+00:00
561869,580642,Haris Belkebla,,Ligue 1,2021/2022,34,37167,561869:34:37167,cluster-v1,1,17,82,18,962,2026-08-08T09:24:59.517897+00:00
267000,153218,Thomas Delaine,,Ligue 1,2021/2022,34,37167,267000:34:37167,cluster-v1,2,39,59,41,849,2026-08-08T09:25:01.249098+00:00
174853,84847,Fransérgio,,Ligue 1,2021/2022,34,37167,174853:34:37167,cluster-v1,2,13,85,15,519,2026-08-08T09:25:02.895247+00:00
1033099,985923,Hicham Boudaoui,,Ligue 1,2021/2022,34,37167,1033099:34:37167,cluster-v1,4,35,61,39,730,2026-08-08T09:25:08.352321+00:00
1137106,1012657,Lucas Gourna-Douath,,Ligue 1,2021/2022,34,37167,1137106:34:37167,cluster-v1,0,17,83,17,836,2026-08-08T09:25:12.194705+00:00
1180718,1063235,Mohamed Ali Cho,,Ligue 1,2021/2022,34,37167,1180718:34:37167,cluster-v1,13,47,40,60,655,2026-08-08T09:25:13.738213+00:00
630472,793995,Danylo Ignatenko,,Ligue 1,2021/2022,34,37167,630472:34:37167,cluster-v1,0,19,81,19,299,2026-08-08T09:25:15.448324+00:00
1185748,923973,Amadou Onana,,Ligue 1,2021/2022,34,37167,1185748:34:37167,cluster-v1,2,13,85,15,642,2026-08-08T09:25:17.198200+00:00
169200,70996,Kevin De Bruyne,,Premier League,2021/2022,17,37036,169200:17:37036,cluster-v1,9,49,42,58,1489,2026-08-08T09:25:22.806231+00:00
750032,836694,Mason Mount,,Premier League,2021/2022,17,37036,750032:17:37036,cluster-v1,11,50,39,61,1283,2026-08-08T09:25:26.503594+00:00
675088,827606,Rodri,,Premier League,2021/2022,17,37036,675088:17:37036,cluster-v1,3,25,72,28,1935,2026-08-08T09:25:30.141035+00:00
194165,108579,Harry Kane,,Premier League,2021/2022,17,37036,194165:17:37036,cluster-v1,15,34,51,49,1405,2026-08-08T09:25:31.972300+00:00
493165,356398,James Maddison,,Premier League,2021/2022,17,37036,493165:17:37036,cluster-v1,6,37,57,43,1095,2026-08-08T09:25:33.807988+00:00
408987,290927,Ivan Toney,,Premier League,2021/2022,17,37036,408987:17:37036,cluster-v1,15,36,49,51,1268,2026-08-08T09:25:35.485135+00:00
815006,859765,Phil Foden,,Premier League,2021/2022,17,37036,815006:17:37036,cluster-v1,12,53,35,65,1045,2026-08-08T09:25:37.243411+00:00
356406,250223,John McGinn,,Premier League,2021/2022,17,37036,356406:17:37036,cluster-v1,1,29,70,30,1364,2026-08-08T09:25:39.196500+00:00
279490,161717,James Ward-Prowse,,Premier League,2021/2022,17,37036,279490:17:37036,cluster-v1,1,29,70,30,1612,2026-08-08T09:25:41.008095+00:00
30893,750,Cristiano Ronaldo,,Premier League,2021/2022,17,37036,30893:17:37036,cluster-v1,19,38,43,57,1060,2026-08-08T09:25:42.690275+00:00
303339,217704,Sadio Mané,,Premier League,2021/2022,17,37036,303339:17:37036,cluster-v1,16,42,42,58,1434,2026-08-08T09:25:46.478975+00:00
654096,856714,Declan Rice,,Premier League,2021/2022,17,37036,654096:17:37036,cluster-v1,3,20,77,23,1573,2026-08-08T09:25:48.258350+00:00
266523,149593,Pierre-Emile Højbjerg,,Premier League,2021/2022,17,37036,266523:17:37036,cluster-v1,1,22,77,23,1841,2026-08-08T09:25:50.252857+00:00
488139,331209,Bernardo Silva,,Premier League,2021/2022,17,37036,488139:17:37036,cluster-v1,10,39,51,49,1822,2026-08-08T09:25:51.893638+00:00
534684,280955,Rúben Neves,,Premier League,2021/2022,17,37036,534684:17:37036,cluster-v1,0,21,79,21,1421,2026-08-08T09:25:54.088702+00:00
318615,135666,Leandro Trossard,,Premier League,2021/2022,17,37036,318615:17:37036,cluster-v1,13,47,40,60,1416,2026-08-08T09:25:55.914348+00:00
156008,42694,Jordan Henderson,,Premier League,2021/2022,17,37036,156008:17:37036,cluster-v1,2,32,66,34,1739,2026-08-08T09:25:57.739047+00:00
523825,552884,Jarrod Bowen,,Premier League,2021/2022,17,37036,523825:17:37036,cluster-v1,17,42,41,59,1046,2026-08-08T09:25:59.404051+00:00
465960,331737,Youri Tielemans,,Premier League,2021/2022,17,37036,465960:17:37036,cluster-v1,2,26,72,28,1468,2026-08-08T09:26:01.216817+00:00
966027,904970,Conor Gallagher,,Premier League,2021/2022,17,37036,966027:17:37036,cluster-v1,6,36,58,42,1368,2026-08-08T09:26:04.768090+00:00
266520,135256,Christian Nørgaard,,Premier League,2021/2022,17,37036,266520:17:37036,cluster-v1,5,18,77,23,1450,2026-08-08T09:26:06.497089+00:00
724306,844842,Yves Bissouma,,Premier League,2021/2022,17,37036,724306:17:37036,cluster-v1,0,21,79,21,1062,2026-08-08T09:26:08.327705+00:00
246575,138534,Raheem Sterling,,Premier League,2021/2022,17,37036,246575:17:37036,cluster-v1,19,54,27,73,1097,2026-08-08T09:26:10.027890+00:00
570461,606164,Diogo Jota,,Premier League,2021/2022,17,37036,570461:17:37036,cluster-v1,18,40,42,58,1138,2026-08-08T09:26:12.118644+00:00
961995,934235,Bukayo Saka,,Premier League,2021/2022,17,37036,961995:17:37036,cluster-v1,14,49,37,63,1298,2026-08-08T09:26:13.866454+00:00
939542,935543,Dwight McNeil,,Premier League,2021/2022,17,37036,939542:17:37036,cluster-v1,4,43,53,47,1325,2026-08-08T09:26:15.765494+00:00
654908,840217,Richarlison,,Premier League,2021/2022,17,37036,654908:17:37036,cluster-v1,14,45,41,59,1097,2026-08-08T09:26:17.518669+00:00
494597,358394,Josh Brownhill,,Premier League,2021/2022,17,37036,494597:17:37036,cluster-v1,2,29,69,31,1220,2026-08-08T09:26:19.219013+00:00
286119,173827,Jamie Vardy,,Premier League,2021/2022,17,37036,286119:17:37036,cluster-v1,37,34,29,71,321,2026-08-08T09:26:20.911137+00:00
198510,111850,Wilfried Zaha,,Premier League,2021/2022,17,37036,198510:17:37036,cluster-v1,10,43,47,53,1251,2026-08-08T09:26:23.038055+00:00
278343,158213,Riyad Mahrez,,Premier League,2021/2022,17,37036,278343:17:37036,cluster-v1,14,54,32,68,799,2026-08-08T09:26:24.812274+00:00
66578,15242,Teemu Pukki,,Premier League,2021/2022,17,37036,66578:17:37036,cluster-v1,20,40,40,60,826,2026-08-08T09:26:28.483701+00:00
540088,555386,Ollie Watkins,,Premier League,2021/2022,17,37036,540088:17:37036,cluster-v1,16,42,42,58,1152,2026-08-08T09:26:30.237500+00:00
158545,47772,Michail Antonio,,Premier League,2021/2022,17,37036,158545:17:37036,cluster-v1,14,46,40,60,1374,2026-08-08T09:26:32.160162+00:00
769673,844424,Emmanuel Dennis,,Premier League,2021/2022,17,37036,769673:17:37036,cluster-v1,13,45,42,58,1129,2026-08-08T09:26:33.990604+00:00
889534,867445,Emile Smith Rowe,,Premier League,2021/2022,17,37036,889534:17:37036,cluster-v1,6,46,48,52,784,2026-08-08T09:26:35.803481+00:00
426880,280439,Maxwel Cornet,,Premier League,2021/2022,17,37036,426880:17:37036,cluster-v1,14,49,37,63,559,2026-08-08T09:26:37.442008+00:00
491883,354808,Saïd Benrahma,,Premier League,2021/2022,17,37036,491883:17:37036,cluster-v1,8,47,45,55,934,2026-08-08T09:26:41.091576+00:00
178818,45853,İlkay Gündoğan,,Premier League,2021/2022,17,37036,178818:17:37036,cluster-v1,7,35,58,42,1170,2026-08-08T09:26:42.905959+00:00
749736,836705,Kai Havertz,,Premier League,2021/2022,17,37036,749736:17:37036,cluster-v1,16,46,38,62,913,2026-08-08T09:26:44.908869+00:00
391064,268903,Neal Maupay,,Premier League,2021/2022,17,37036,391064:17:37036,cluster-v1,16,46,38,62,856,2026-08-08T09:26:46.817401+00:00
181276,78893,Romelu Lukaku,,Premier League,2021/2022,17,37036,181276:17:37036,cluster-v1,23,42,35,65,443,2026-08-08T09:26:50.178776+00:00
214426,130181,Danny Ings,,Premier League,2021/2022,17,37036,214426:17:37036,cluster-v1,22,39,39,61,549,2026-08-08T09:26:53.811094+00:00
534670,547410,Martin Ødegaard,,Premier League,2021/2022,17,37036,534670:17:37036,cluster-v1,4,43,53,47,1394,2026-08-08T09:26:55.652689+00:00
599353,773409,Che Adams,,Premier League,2021/2022,17,37036,599353:17:37036,cluster-v1,14,41,45,55,747,2026-08-08T09:26:57.365206+00:00
666857,805123,Yoane Wissa,,Premier League,2021/2022,17,37036,666857:17:37036,cluster-v1,13,42,45,55,327,2026-08-08T09:26:59.143154+00:00
760359,855647,Harvey Barnes,,Premier League,2021/2022,17,37036,760359:17:37036,cluster-v1,15,47,38,62,840,2026-08-08T09:27:00.858820+00:00
1021586,922573,Gabriel Martinelli,,Premier League,2021/2022,17,37036,1021586:17:37036,cluster-v1,15,53,32,68,761,2026-08-08T09:27:02.561233+00:00
683450,816763,Pablo Fornals,,Premier League,2021/2022,17,37036,683450:17:37036,cluster-v1,4,40,56,44,1385,2026-08-08T09:27:06.249904+00:00
637746,795228,Odsonne Édouard,,Premier League,2021/2022,17,37036,637746:17:37036,cluster-v1,13,38,49,51,637,2026-08-08T09:27:07.791849+00:00
248453,111802,Paul Pogba,,Premier League,2021/2022,17,37036,248453:17:37036,cluster-v1,4,32,64,36,964,2026-08-08T09:27:09.572386+00:00
935379,928124,Dejan Kulusevski,,Premier League,2021/2022,17,37036,935379:17:37036,cluster-v1,13,45,42,58,492,2026-08-08T09:27:11.190013+00:00
169193,50070,Alexandre Lacazette,,Premier League,2021/2022,17,37036,169193:17:37036,cluster-v1,19,39,42,58,655,2026-08-08T09:27:13.116669+00:00
923312,927083,Bryan Mbeumo,,Premier League,2021/2022,17,37036,923312:17:37036,cluster-v1,13,47,40,60,1185,2026-08-08T09:27:14.878967+00:00
610184,783126,Emiliano Buendía,,Premier League,2021/2022,17,37036,610184:17:37036,cluster-v1,6,40,54,46,1044,2026-08-08T09:27:18.399609+00:00
239219,136710,Mateo Kovačić,,Premier League,2021/2022,17,37036,239219:17:37036,cluster-v1,0,28,72,28,1027,2026-08-08T09:27:20.564626+00:00
466482,347010,Allan Saint-Maximin,,Premier League,2021/2022,17,37036,466482:17:37036,cluster-v1,10,49,41,59,1193,2026-08-08T09:27:22.347833+00:00
1029063,978838,Michael Olise,,Premier League,2021/2022,17,37036,1029063:17:37036,cluster-v1,6,47,47,53,588,2026-08-08T09:27:24.305844+00:00
201664,115346,Nathan Redmond,,Premier League,2021/2022,17,37036,201664:17:37036,cluster-v1,5,53,42,58,725,2026-08-08T09:27:26.302519+00:00
643709,359642,Kelechi Iheanacho,,Premier League,2021/2022,17,37036,643709:17:37036,cluster-v1,6,49,45,55,453,2026-08-08T09:27:28.014378+00:00
157723,105734,Christian Eriksen,,Premier League,2021/2022,17,37036,157723:17:37036,cluster-v1,0,32,68,32,451,2026-08-08T09:27:29.552067+00:00
620618,791190,Rodrigo Bentancur,,Premier League,2021/2022,17,37036,620618:17:37036,cluster-v1,1,18,81,19,835,2026-08-08T09:27:31.376508+00:00
167008,48480,Pascal Groß,,Premier League,2021/2022,17,37036,167008:17:37036,cluster-v1,6,36,58,42,1056,2026-08-08T09:27:33.187075+00:00
172949,53825,Thiago Alcântara,,Premier League,2021/2022,17,37036,172949:17:37036,cluster-v1,0,26,74,26,1191,2026-08-08T09:27:35.248998+00:00
319300,234148,N'Golo Kanté,,Premier League,2021/2022,17,37036,319300:17:37036,cluster-v1,2,38,60,40,1180,2026-08-08T09:27:36.980268+00:00
210276,220315,Manuel Lanzini,,Premier League,2021/2022,17,37036,210276:17:37036,cluster-v1,2,29,69,31,1069,2026-08-08T09:27:38.734225+00:00
831489,895324,Alexis Mac Allister,,Premier League,2021/2022,17,37036,831489:17:37036,cluster-v1,4,36,60,40,1087,2026-08-08T09:27:42.160524+00:00
612150,372344,Dominic Calvert-Lewin,,Premier League,2021/2022,17,37036,612150:17:37036,cluster-v1,11,45,44,56,475,2026-08-08T09:27:43.786841+00:00
166422,47992,Andros Townsend,,Premier League,2021/2022,17,37036,166422:17:37036,cluster-v1,3,51,46,54,517,2026-08-08T09:27:45.439932+00:00
169719,50480,Chris Wood,,Premier League,2021/2022,17,37036,169719:17:37036,cluster-v1,11,40,49,51,1045,2026-08-08T09:27:49.056440+00:00
107280,27028,Ashley Barnes,,Premier League,2021/2022,17,37036,107280:17:37036,cluster-v1,11,34,55,45,315,2026-08-08T09:27:52.532785+00:00
562267,362470,Anwar El Ghazi,,Premier League,2021/2022,17,37036,562267:17:37036,cluster-v1,5,64,31,69,130,2026-08-08T09:27:54.152378+00:00
363333,198028,Dele Alli,,Premier League,2021/2022,17,37036,363333:17:37036,cluster-v1,5,26,69,31,401,2026-08-08T09:27:55.649826+00:00
37169,9741,Mark Noble,,Premier League,2021/2022,17,37036,37169:17:37036,cluster-v1,0,12,88,12,154,2026-08-08T09:27:57.191463+00:00
150565,51498,Pierre-Emerick Aubameyang,,Premier League,2021/2022,17,37036,150565:17:37036,cluster-v1,19,49,32,68,237,2026-08-08T09:27:58.653273+00:00
771294,845286,Ismaïla Sarr,,Premier League,2021/2022,17,37036,771294:17:37036,cluster-v1,10,52,38,62,637,2026-08-08T09:28:00.345717+00:00
127130,36465,Jonjo Shelvey,,Premier League,2021/2022,17,37036,127130:17:37036,cluster-v1,0,14,86,14,691,2026-08-08T09:28:02.020953+00:00
